category,category_label,name,legal_name,town
sadik,Детский сад,madou detskiy sad 20 schelkunchik schmrmo,madou detskiy sad 20 schelkunchik schmrmo,
sadik,Детский сад,madou detskiy sad 25 matrshka,madou detskiy sad 25 matrshka,
sadik,Детский сад,madou detskiy sad 26 korablik,madou detskiy sad 26 korablik,
sadik,Детский сад,madou detskiy sad 3 2286,madou detskiy sad 3 2286,
sadik,Детский сад,madou detskiy sad 30 ladushki,madou detskiy sad 30 ladushki,
sadik,Детский сад,madou detskiy sad 32 9968,madou detskiy sad 32 9968,
sadik,Детский сад,madou detskiy sad 34 5420,madou detskiy sad 34 5420,
sadik,Детский сад,madou detskiy sad 4 9605,madou detskiy sad 4 9605,
sadik,Детский сад,madou detskiy sad 41 raduga kombinirovannogo vida p sverdlovskiy schmr mo,madou detskiy sad 41 raduga kombinirovannogo vida p sverdlovskiy schmr mo,
sadik,Детский сад,madou detskiy sad 45 domovnok p monino schmr mo,madou detskiy sad 45 domovnok p monino schmr mo,
sadik,Детский сад,madou detskiy sad 5 1494,madou detskiy sad 5 1494,
sadik,Детский сад,madou detskiy sad 58 zhemchuzhina schmr mo,madou detskiy sad 58 zhemchuzhina schmr mo,
sadik,Детский сад,madou detskiy sad 60 pchlka schmr mo,madou detskiy sad 60 pchlka schmr mo,
sadik,Детский сад,madou detskiy sad 7 7543,madou detskiy sad 7 7543,
sadik,Детский сад,madou detskiy sad 7 skazka,madou detskiy sad 7 skazka,
sadik,Детский сад,madou detskiy sad 8 8097,madou detskiy sad 8 8097,
sadik,Детский сад,madou detskiy sad 8 ulybka,madou detskiy sad 8 ulybka,
sadik,Детский сад,madou detskiy sad 9 buratino,madou detskiy sad 9 buratino,
sadik,Детский сад,madou detskiy sad kombinirovannogo vida,madou detskiy sad kombinirovannogo vida,
sadik,Детский сад,madou detskiy sad kombinirovannogo vida,madou detskiy sad kombinirovannogo vida,
sadik,Детский сад,madou detskiy sad kombinirovannogo vida,madou detskiy sad kombinirovannogo vida,
sadik,Детский сад,madou detskiy sad kombinirovannogo vida,madou detskiy sad kombinirovannogo vida,
sadik,Детский сад,madou detskiy sad kombinirovannogo vida 43 rodnichok,madou detskiy sad kombinirovannogo vida 43 rodnichok,
sadik,Детский сад,madou detskiy sad obscherazvivauschego vida,madou detskiy sad obscherazvivauschego vida,
sadik,Детский сад,madou detskiy sad obscherazvivauschego vida 12 yagodka,madou detskiy sad obscherazvivauschego vida 12 yagodka,
sadik,Детский сад,madou detskiy sad obscherazvivauschego vida 19 zernyshko,madou detskiy sad obscherazvivauschego vida 19 zernyshko,
sadik,Детский сад,madou detskiy sad obscherazvivauschego vida 23 romashka,madou detskiy sad obscherazvivauschego vida 23 romashka,
sadik,Детский сад,madou detskiy sad obscherazvivauschego vida 25 zhuravlik,madou detskiy sad obscherazvivauschego vida 25 zhuravlik,
sadik,Детский сад,madou detskiy sad obscherazvivauschego vida 9 krasnaya shapochka,madou detskiy sad obscherazvivauschego vida 9 krasnaya shapochka,
sadik,Детский сад,malenkaya strana,malenkaya strana,
sadik,Детский сад,malenkaya strana 2452,malenkaya strana 2452,
sadik,Детский сад,malenkiy geniy detskiy sad s yaselnoy gruppoy,malenkiy geniy detskiy sad s yaselnoy gruppoy,
sadik,Детский сад,malysh detskiy sad,malysh detskiy sad,
sadik,Детский сад,malyshok detskiy sad chastnyy,malyshok detskiy sad chastnyy,
sadik,Детский сад,manunya chastnyy detskiy sad,manunya chastnyy detskiy sad,
sadik,Детский сад,mbdou centr razvitiya rebenka detskiy sad,mbdou centr razvitiya rebenka detskiy sad,
sadik,Детский сад,mbdou centr razvitiya rebenka detskiy sad 1 teremok schmr mo,mbdou centr razvitiya rebenka detskiy sad 1 teremok schmr mo,
sadik,Детский сад,mbdou centr razvitiya rebenka detskiy sad 24 417,mbdou centr razvitiya rebenka detskiy sad 24 417,
sadik,Детский сад,mbdou centr razvitiya rebenka detskiy sad 3 2975,mbdou centr razvitiya rebenka detskiy sad 3 2975,
sadik,Детский сад,mbdou centr razvitiya rebenka detskiy sad 38 malysh 5509,mbdou centr razvitiya rebenka detskiy sad 38 malysh 5509,
sadik,Детский сад,mbdou centr razvitiya rebenka detskiy sad 68 skazka p fryanovo schmr mo,mbdou centr razvitiya rebenka detskiy sad 68 skazka p fryanovo schmr mo,
sadik,Детский сад,mbdou centr razvitiya rebnka detskiy sad 38 solnyshko pfryanovo schmr mo,mbdou centr razvitiya rebnka detskiy sad 38 solnyshko pfryanovo schmr mo,
sadik,Детский сад,mbdou crr detskiy sad,mbdou crr detskiy sad,
sadik,Детский сад,mbdou crr detskiy sad 10 ivushka,mbdou crr detskiy sad 10 ivushka,
sadik,Детский сад,mbdou crr detskiy sad 11 ryabinka,mbdou crr detskiy sad 11 ryabinka,
sadik,Детский сад,mbdou crr detskiy sad 13 teremok,mbdou crr detskiy sad 13 teremok,
sadik,Детский сад,mbdou crr detskiy sad 14 veslye zvonochki,mbdou crr detskiy sad 14 veslye zvonochki,
sadik,Детский сад,mbdou crr detskiy sad 2 zolotoy kluchik,mbdou crr detskiy sad 2 zolotoy kluchik,
sadik,Детский сад,mbdou crr detskiy sad 20 semicvetik 7552,mbdou crr detskiy sad 20 semicvetik 7552,
sadik,Детский сад,mbdou crr detskiy sad 22 kleverok 6560,mbdou crr detskiy sad 22 kleverok 6560,
sadik,Детский сад,mbdou crr detskiy sad 34 ryabinushka schmr mo,mbdou crr detskiy sad 34 ryabinushka schmr mo,
sadik,Детский сад,mbdou crr detskiy sad 37 ryabinka,mbdou crr detskiy sad 37 ryabinka,
sadik,Детский сад,mbdou crr detskiy sad 41 zvzdochka,mbdou crr detskiy sad 41 zvzdochka,
sadik,Детский сад,mbdou crr detskiy sad 6 kolokolchik,mbdou crr detskiy sad 6 kolokolchik,
sadik,Детский сад,mbdou crr detskiy sad 73 alnushka 2031,mbdou crr detskiy sad 73 alnushka 2031,
sadik,Детский сад,mbdou detskiy sad,mbdou detskiy sad,
sadik,Детский сад,mbdou detskiy sad,mbdou detskiy sad,
sadik,Детский сад,mbdou detskiy sad,mbdou detskiy sad,
sadik,Детский сад,mbdou detskiy sad,mbdou detskiy sad,
sadik,Детский сад,mbdou detskiy sad,mbdou detskiy sad,
sadik,Детский сад,mbdou detskiy sad,mbdou detskiy sad,
sadik,Детский сад,mbdou detskiy sad 10 duymovochka obscherazvivauschego vida schmr mo,mbdou detskiy sad 10 duymovochka obscherazvivauschego vida schmr mo,
sadik,Детский сад,mbdou detskiy sad 10 kombinirovannogo vida,mbdou detskiy sad 10 kombinirovannogo vida,
sadik,Детский сад,mbdou detskiy sad 10 kombinirovannogo vida 1650,mbdou detskiy sad 10 kombinirovannogo vida 1650,
sadik,Детский сад,mbdou detskiy sad 102 8754,mbdou detskiy sad 102 8754,
sadik,Детский сад,mbdou detskiy sad 105 5838,mbdou detskiy sad 105 5838,
sadik,Детский сад,mbdou detskiy sad 11 1989,mbdou detskiy sad 11 1989,
sadik,Детский сад,mbdou detskiy sad 11 teremok 2396,mbdou detskiy sad 11 teremok 2396,
sadik,Детский сад,mbdou detskiy sad 12 2737,mbdou detskiy sad 12 2737,
sadik,Детский сад,mbdou detskiy sad 12 kombinirovannogo vida 2361,mbdou detskiy sad 12 kombinirovannogo vida 2361,
sadik,Детский сад,mbdou detskiy sad 12 vasilk,mbdou detskiy sad 12 vasilk,
sadik,Детский сад,mbdou detskiy sad 13 oduvanchik,mbdou detskiy sad 13 oduvanchik,
sadik,Детский сад,mbdou detskiy sad 13 rodnichok,mbdou detskiy sad 13 rodnichok,
sadik,Детский сад,mbdou detskiy sad 13 rodnichok 5745,mbdou detskiy sad 13 rodnichok 5745,
sadik,Детский сад,mbdou detskiy sad 13 sinyaya ptica,mbdou detskiy sad 13 sinyaya ptica,
sadik,Детский сад,mbdou detskiy sad 14 5387,mbdou detskiy sad 14 5387,
sadik,Детский сад,mbdou detskiy sad 14 podsnezhnik 6004,mbdou detskiy sad 14 podsnezhnik 6004,
sadik,Детский сад,mbdou detskiy sad 14 raduga,mbdou detskiy sad 14 raduga,
sadik,Детский сад,mbdou detskiy sad 15 katusha,mbdou detskiy sad 15 katusha,
sadik,Детский сад,mbdou detskiy sad 15 kolokolchik obscherazvivauschego vida schmr mo,mbdou detskiy sad 15 kolokolchik obscherazvivauschego vida schmr mo,
sadik,Детский сад,mbdou detskiy sad 16 4906,mbdou detskiy sad 16 4906,
sadik,Детский сад,mbdou detskiy sad 16 antoshka,mbdou detskiy sad 16 antoshka,
sadik,Детский сад,mbdou detskiy sad 16 solnyshko kompensiruuschego vida schmr mo 5988,mbdou detskiy sad 16 solnyshko kompensiruuschego vida schmr mo 5988,
sadik,Детский сад,mbdou detskiy sad 17 8234,mbdou detskiy sad 17 8234,
sadik,Детский сад,mbdou detskiy sad 17 zolotoy petushok sela petrovskoe schmr mo,mbdou detskiy sad 17 zolotoy petushok sela petrovskoe schmr mo,
sadik,Детский сад,mbdou detskiy sad 17 zolotoy petushok sela petrovskoe schmr mo 3233,mbdou detskiy sad 17 zolotoy petushok sela petrovskoe schmr mo 3233,
sadik,Детский сад,mbdou detskiy sad 18 3619,mbdou detskiy sad 18 3619,
sadik,Детский сад,mbdou detskiy sad 18 7907,mbdou detskiy sad 18 7907,
sadik,Детский сад,mbdou detskiy sad 19 2202,mbdou detskiy sad 19 2202,
sadik,Детский сад,mbdou detskiy sad 19 pravoslavnyy,mbdou detskiy sad 19 pravoslavnyy,
sadik,Детский сад,mbdou detskiy sad 20 4104,mbdou detskiy sad 20 4104,
sadik,Детский сад,mbdou detskiy sad 21 7193,mbdou detskiy sad 21 7193,
sadik,Детский сад,mbdou detskiy sad 21 zagoryanochka obscherazvivauschego vida schmr mo,mbdou detskiy sad 21 zagoryanochka obscherazvivauschego vida schmr mo,
sadik,Детский сад,mbdou detskiy sad 22 4605,mbdou detskiy sad 22 4605,
sadik,Детский сад,mbdou detskiy sad 22 6163,mbdou detskiy sad 22 6163,
sadik,Детский сад,mbdou detskiy sad 23 raduga obscherazvivauschego vida schmr mo,mbdou detskiy sad 23 raduga obscherazvivauschego vida schmr mo,
sadik,Детский сад,mbdou detskiy sad 23 romashka,mbdou detskiy sad 23 romashka,
sadik,Детский сад,mbdou detskiy sad 24 kombinirovannogo vida 4425,mbdou detskiy sad 24 kombinirovannogo vida 4425,
sadik,Детский сад,mbdou detskiy sad 25 545,mbdou detskiy sad 25 545,
sadik,Детский сад,mbdou detskiy sad 25 yagodka,mbdou detskiy sad 25 yagodka,
sadik,Детский сад,mbdou detskiy sad 27 k v,mbdou detskiy sad 27 k v,
sadik,Детский сад,mbdou detskiy sad 28 7304,mbdou detskiy sad 28 7304,
sadik,Детский сад,mbdou detskiy sad 3 zvzdochka kombinirovannogo vida,mbdou detskiy sad 3 zvzdochka kombinirovannogo vida,
sadik,Детский сад,mbdou detskiy sad 30 8189,mbdou detskiy sad 30 8189,
sadik,Детский сад,mbdou detskiy sad 30 839,mbdou detskiy sad 30 839,
sadik,Детский сад,mbdou detskiy sad 30 ladushki schmr mo,mbdou detskiy sad 30 ladushki schmr mo,
sadik,Детский сад,mbdou detskiy sad 31 lastochka obscherazvivauschego vida,mbdou detskiy sad 31 lastochka obscherazvivauschego vida,
sadik,Детский сад,mbdou detskiy sad 32 1324,mbdou detskiy sad 32 1324,
sadik,Детский сад,mbdou detskiy sad 32 rosinka obscherazvivauschego vida schmr mo,mbdou detskiy sad 32 rosinka obscherazvivauschego vida schmr mo,
sadik,Детский сад,mbdou detskiy sad 33 kombinirovannogo vida,mbdou detskiy sad 33 kombinirovannogo vida,
sadik,Детский сад,mbdou detskiy sad 33 kroha dmizinovo schmr mo,mbdou detskiy sad 33 kroha dmizinovo schmr mo,
sadik,Детский сад,mbdou detskiy sad 34 nezabudka 8224,mbdou detskiy sad 34 nezabudka 8224,
sadik,Детский сад,mbdou detskiy sad 39 1395,mbdou detskiy sad 39 1395,
sadik,Детский сад,mbdou detskiy sad 4 zolotaya rybka,mbdou detskiy sad 4 zolotaya rybka,
sadik,Детский сад,mbdou detskiy sad 4 zvezdochka,mbdou detskiy sad 4 zvezdochka,
sadik,Детский сад,mbdou detskiy sad 41 kombinirovannogo vida 7780,mbdou detskiy sad 41 kombinirovannogo vida 7780,
sadik,Детский сад,mbdou detskiy sad 42 4927,mbdou detskiy sad 42 4927,
sadik,Детский сад,mbdou detskiy sad 42 ryabinka,mbdou detskiy sad 42 ryabinka,
sadik,Детский сад,mbdou detskiy sad 43 2641,mbdou detskiy sad 43 2641,
sadik,Детский сад,mbdou detskiy sad 43 7683,mbdou detskiy sad 43 7683,
sadik,Детский сад,mbdou detskiy sad 43 romashka d korpusa schmr mo,mbdou detskiy sad 43 romashka d korpusa schmr mo,
sadik,Детский сад,mbdou detskiy sad 43 romashka d korpusa schmr mo 3119,mbdou detskiy sad 43 romashka d korpusa schmr mo 3119,
sadik,Детский сад,mbdou detskiy sad 44 8243,mbdou detskiy sad 44 8243,
sadik,Детский сад,mbdou detskiy sad 44 solovushka,mbdou detskiy sad 44 solovushka,
sadik,Детский сад,mbdou detskiy sad 45 4674,mbdou detskiy sad 45 4674,
sadik,Детский сад,mbdou detskiy sad 46 5964,mbdou detskiy sad 46 5964,
sadik,Детский сад,mbdou detskiy sad 46 motylk kombinirovannogo vida p monino schmr mo,mbdou detskiy sad 46 motylk kombinirovannogo vida p monino schmr mo,
sadik,Детский сад,mbdou detskiy sad 47 2259,mbdou detskiy sad 47 2259,
sadik,Детский сад,mbdou detskiy sad 47 belchonok p monino schmr mo,mbdou detskiy sad 47 belchonok p monino schmr mo,
sadik,Детский сад,mbdou detskiy sad 48 82,mbdou detskiy sad 48 82,
sadik,Детский сад,mbdou detskiy sad 48 yagodka p sverdlovskiy schmr mo,mbdou detskiy sad 48 yagodka p sverdlovskiy schmr mo,
sadik,Детский сад,mbdou detskiy sad 48 yagodka psverdlovskiy schmr mo,mbdou detskiy sad 48 yagodka psverdlovskiy schmr mo,
sadik,Детский сад,mbdou detskiy sad 49 lastochka 142,mbdou detskiy sad 49 lastochka 142,
sadik,Детский сад,mbdou detskiy sad 5 6040,mbdou detskiy sad 5 6040,
sadik,Детский сад,mbdou detskiy sad 5 zolotoy kluchik,mbdou detskiy sad 5 zolotoy kluchik,
sadik,Детский сад,mbdou detskiy sad 50 5540,mbdou detskiy sad 50 5540,
sadik,Детский сад,mbdou detskiy sad 53 duymovochka,mbdou detskiy sad 53 duymovochka,
sadik,Детский сад,mbdou detskiy sad 54 svetlyachok,mbdou detskiy sad 54 svetlyachok,
sadik,Детский сад,mbdou detskiy sad 55 skazka kombinirovannogo vida schmr mo,mbdou detskiy sad 55 skazka kombinirovannogo vida schmr mo,
sadik,Детский сад,mbdou detskiy sad 56 3518,mbdou detskiy sad 56 3518,
sadik,Детский сад,mbdou detskiy sad 57 svetlyachok obscherazvivauschego vida schmr mo,mbdou detskiy sad 57 svetlyachok obscherazvivauschego vida schmr mo,
sadik,Детский сад,mbdou detskiy sad 6 belosnezhka 2952,mbdou detskiy sad 6 belosnezhka 2952,
sadik,Детский сад,mbdou detskiy sad 6 berezka 9301,mbdou detskiy sad 6 berezka 9301,
sadik,Детский сад,mbdou detskiy sad 6 kolokolchik kombinirovannogo vida schmr mo,mbdou detskiy sad 6 kolokolchik kombinirovannogo vida schmr mo,
sadik,Детский сад,mbdou detskiy sad 60 ogonek,mbdou detskiy sad 60 ogonek,
sadik,Детский сад,mbdou detskiy sad 61 druzhba,mbdou detskiy sad 61 druzhba,
sadik,Детский сад,mbdou detskiy sad 62 kombinirovannogo vida 443,mbdou detskiy sad 62 kombinirovannogo vida 443,
sadik,Детский сад,mbdou detskiy sad 64 malvina,mbdou detskiy sad 64 malvina,
sadik,Детский сад,mbdou detskiy sad 7 767,mbdou detskiy sad 7 767,
sadik,Детский сад,mbdou detskiy sad 7 kombinirovannogo vida 9121,mbdou detskiy sad 7 kombinirovannogo vida 9121,
sadik,Детский сад,mbdou detskiy sad 70 zhuravlik,mbdou detskiy sad 70 zhuravlik,
sadik,Детский сад,mbdou detskiy sad 73 5999,mbdou detskiy sad 73 5999,
sadik,Детский сад,mbdou detskiy sad 77 ryabinushka obscherazvivauschego vida 251,mbdou detskiy sad 77 ryabinushka obscherazvivauschego vida 251,
sadik,Детский сад,mbdou detskiy sad 8 skazka 4353,mbdou detskiy sad 8 skazka 4353,
sadik,Детский сад,mbdou detskiy sad 8 zvzdochka,mbdou detskiy sad 8 zvzdochka,
sadik,Детский сад,mbdou detskiy sad 81 4063,mbdou detskiy sad 81 4063,
